PRODUCTID	PRODUCTNAME	PRODUCTGROUPCODE	PRODUCTGROUPNAME	INSTOCKFLAG	FULLPRICE	ASIN	NodeId
12811		BK	BOOK	Y	11	0007178271	11160417011
12812		BK	BOOK	Y	12	000717828X	5401
12813		BK	BOOK	Y	6	0007178301	5403
12814		BK	BOOK	Y	35	0007178336	11160418011
12815		BK	BOOK	Y	11	0007178522	5405
12816		BK	BOOK	Y	9	0007178565	5408
12817		BK	BOOK	Y	49	000717859X	5410
12818		BK	BOOK	Y	0	0007178662	5416
12819		BK	BOOK	N	0	0007178700	5333
12820		BK	BOOK	N	0	0007178735	5367
12821		BK	BOOK	Y	0	0007178751	5339
12822		BK	BOOK	Y	9	0007178778	5343
12823		BK	BOOK	Y	29	0007178921	5345
12824		BK	BOOK	Y	29	0007178999	3045781
12825		BK	BOOK	Y	89	0007179030	688868
12826		BK	BOOK	Y	179	0007179286	5322
12827		BK	BOOK	Y	9	0007179316	5361
12828		BK	BOOK	Y	34	0007179456	5363
12829		BK	BOOK	Y	49	0007179596	5365
12830		BK	BOOK	Y	99	0007179642	713347011
12831		BK	BOOK	N	34	0007179731	14916061
12832		BK	BOOK	N	34	0007179758	5369
12833		BK	BOOK	N	34	0007179812	5371
12834		BK	BOOK	N	34	0007179898	5373
12835		BK	BOOK	N	34	0007179995	5326
12836		BK	BOOK	N	34	0007180209	5378
12837		BK	BOOK	N	34	000718025X	5383
12838		BK	BOOK	Y	49	0007180349	8298085011
12839		BK	BOOK	Y	17	0007180365	8298086011
12840		BK	BOOK	Y	9	000718039X	5385
12841		BK	BOOK	Y	9	0007181175	5391
12842		BK	BOOK	Y	29	0007181221	52205011
12843		BK	BOOK	Y	29	0007181345	5189
12844		BK	BOOK	Y	29	0007181558	5192
12845		BK	BOOK	N	29	0007181639	5193
12846		BK	BOOK	Y	29	0007181647	5195
12847		BK	BOOK	Y	38	0007181655	5197
12848		BK	BOOK	Y	25	0007181787	5299
12849		BK	BOOK	Y	25	0007181817	1007
12850		BK	BOOK	Y	25	0007181868	660630
12851		BK	BOOK	Y	25	0007182147	13998731
12852		BK	BOOK	Y	47	0007182155	5127
12853		BK	BOOK	Y	337	0007182171	5132
12854		BK	BOOK	Y	195	0007182260	5133
12855		BK	BOOK	Y	306	0007182325	5138
12856		BK	BOOK	Y	306	000718235X	5139
12857		BK	BOOK	Y	195	0007182422	5140
12858		BK	BOOK	Y	195	0007182473	11160411011
12859		BK	BOOK	Y	195	0007182554	11160412011
12860		BK	BOOK	Y	340	0007182791	5148
12861		BK	BOOK	Y	337	0007182805	3564984011
12862		BK	BOOK	Y	486	0007182937	5149
12863		BK	BOOK	Y	195	0007183003	5151
12864		BK	BOOK	Y	340	0007183038	5157
12865		BK	BOOK	Y	540	0007183054	5158
12866		BK	BOOK	Y	195	0007183062	5166
12867		BK	BOOK	Y	495	0007183070	5171
12868		BK	BOOK	Y	745	0007183240	68203
12869		BK	BOOK	Y	340	0007183259	5173
12870		BK	BOOK	Y	337	0007183267	5177
12871		BK	BOOK	Y	486	0007183275	5178
12872		BK	BOOK	Y	340	0007183283	5187
12873		BK	BOOK	Y	340	0007183291	5043
12874		BK	BOOK	Y	195	0007183313	5044
12875		BK	BOOK	Y	340	0007183453	5045
12876		BK	BOOK	Y	195	0007183488	5046
12877		BK	BOOK	Y	195	0007183518	5047
12878		BK	BOOK	Y	495	000718364X	5048
12879		BK	BOOK	Y	745	0007183763	11160419011
12880		BK	BOOK	Y	842	0007183771	5049
12881		BK	BOOK	Y	337	000718381X	5050
12882		BK	BOOK	Y	540	0007183860	5051
12883		BK	BOOK	Y	375	0007183917	5052
12884		BK	BOOK	Y	195	0007184018	5053
12885		BK	BOOK	Y	745	0007184093	886130
12886		BK	BOOK	Y	340	0007184182	5054
12887		BK	BOOK	Y	175	0007184611	9352388011
12888		BK	BOOK	Y	420	0007185189	10075828011
12889		BK	BOOK	Y	670	0007185839	5056
12890		BK	BOOK	Y	670	0007185944	5057
12891		BK	BOOK	Y	495	0007186061	5059
12892		BK	BOOK	Y	745	0007186819	5060
12893		BK	BOOK	Y	415	0007188900	5061
12894		BK	BOOK	Y	375	0007189486	8883949011
12895		BK	BOOK	Y	375	0007189532	8883950011
12896		BK	BOOK	Y	337	0007189540	13922601011
12897		BK	BOOK	Y	745	0007189559	271616011
12898		BK	BOOK	Y	337	0007189842	660926
12899		BK	BOOK	Y	540	0007189850	5064
12900		BK	BOOK	Y	745	0007189869	5065
12901		BK	BOOK	Y	337	0007189885	14916051
12902		BK	BOOK	Y	540	0007189915	5333
12903		BK	BOOK	Y	540	0007189923	14916061
12904		BK	BOOK	Y	375	0007189958	5295
12905		BK	BOOK	Y	540	0007190042	5418
12906		BK	BOOK	Y	375	0007190107	11160420011
12907		BK	BOOK	Y	195	0007190212	5419
12908		BK	BOOK	Y	745	0007190360	572310
12909		BK	BOOK	Y	340	0007190611	5421
12910		BK	BOOK	Y	375	0007190646	5423
12911		BK	BOOK	Y	540	0007190743	17219
12912		BK	BOOK	Y	195	0007190816	8622834011
12913		BK	BOOK	Y	745	0007190824	5427
12914		BK	BOOK	Y	375	0007191103	5429
12915		BK	BOOK	Y	195	0007191170	69820
12916		BK	BOOK	Y	445	0007191308	8975357011
12917		BK	BOOK	Y	745	0007191561	69822
12918		BK	BOOK	Y	340	0007191596	11643
12919		BK	BOOK	Y	175	0007191626	11634
12920		BK	BOOK	Y	445	0007191839	69826
12921		BK	BOOK	Y	670	0007191928	69821
12922		BK	BOOK	Y	340	000719210X	11641
12923		BK	BOOK	Y	337	0007192177	11647
12924		BK	BOOK	Y	486	0007192193	11649
12925		BK	BOOK	Y	195	0007192428	9221735011
12926		BK	BOOK	Y	745	0007192576	11670
12927		BK	BOOK	Y	340	0007192657	11672
12928		BK	BOOK	Y	337	0007192665	11676
12929		BK	BOOK	Y	540	0007192827	11678
12930		BK	BOOK	Y	175	0007192932	11684
12931		BK	BOOK	Y	306	0007193025	11686
12932		BK	BOOK	Y	486	0007193084	11690
12933		BK	BOOK	Y	495	0007193181	11688
12934		BK	BOOK	Y	306	000719319X	11691
12935		BK	BOOK	Y	195	0007193246	11680
12936		BK	BOOK	Y	540	0007193327	11693
12937		BK	BOOK	Y	195	0007193378	11657
12938		BK	BOOK	Y	195	0007193416	11659
12939		BK	BOOK	Y	495	0007193440	5744308011
12940		BK	BOOK	Y	340	0007193467	11663
12941		BK	BOOK	Y	195	0007193513	11661
12942		BK	BOOK	Y	340	0007193521	227627
12943		BK	BOOK	Y	337	0007193602	227665
12944		BK	BOOK	Y	488	0007193645	377568011
12945		BK	BOOK	Y	340	0007193785	11695
12946		BK	BOOK	Y	486	0007193904	11664
12947		BK	BOOK	Y	54	0007193998	11666
12948		BK	BOOK	Y	65	0007194161	11682
12949		BK	BOOK	Y	20	000719417X	7290952011
12950		BK	BOOK	Y	45	000719420X	11655
12951		BK	BOOK	N	0	0007194226	16022311
12952		BK	BOOK	Y	19	0007194242	5267708011
12953		BK	BOOK	Y	29	0007194420	3048961
12954		BK	BOOK	Y	600	0007194463	9205058011
12955		BK	BOOK	Y	600	0007194609	9205059011
12956		BK	BOOK	Y	805	0007194668	8975350011
12957		BK	BOOK	Y	670	0007195109	266134
12958		BK	BOOK	Y	600	0007195524	69828
12959		BK	BOOK	Y	1145	0007195613	8975352011
12960		BK	BOOK	Y	250	0007195710	8975353011
12961		BK	BOOK	Y	395	0007195923	8975354011
12962		BK	BOOK	Y	495	0007195931	8975355011
12963		BK	BOOK	Y	913	0007195974	8975356011
12964		BK	BOOK	Y	795	0007196091	8975350011
12965		BK	BOOK	Y	195	0007196261	266136
12966		BK	BOOK	Y	462	0007196369	11764643011
12967		BK	BOOK	Y	340	000719644X	10646
12968		BK	BOOK	Y	195	0007196474	10424331011
12969		BK	BOOK	Y	495	0007196571	266133
12970		BK	BOOK	Y	745	0007196628	69824
12971		BK	BOOK	Y	340	0007196822	69829
12972		BK	BOOK	Y	540	0007197063	69830
12973		BK	BOOK	Y	195	000719739X	8975358011
12974		BK	BOOK	Y	495	0007197632	8975359011
12975		BK	BOOK	Y	495	000719773X	8975360011
12976		BK	BOOK	Y	745	0007197748	69832
12977		BK	BOOK	Y	340	0007197756	8975361011
12978		BK	BOOK	Y	337	0007197772	8975362011
12979		BK	BOOK	Y	675	0007197829	69834
12980		BK	BOOK	Y	756	0007197950	8975363011
12981		BK	BOOK	Y	488	0007198051	69837
12982		BK	BOOK	Y	195	0007198132	10618
12983		BK	BOOK	Y	576	0007198140	266129
12984		BK	BOOK	Y	964	0007198248	16022391
12985		BK	BOOK	Y	340	0007198272	8975365011
12986		BK	BOOK	Y	375	0007198299	8975366011
12987		BK	BOOK	Y	495	0007198760	8975367011
12988		BK	BOOK	Y	670	0007198876	8975368011
12989		BK	BOOK	Y	670	0007198922	8975369011
12990		BK	BOOK	Y	745	0007198949	69842
12991		BK	BOOK	Y	745	0007199058	10633
12992		BK	BOOK	Y	670	0007199074	69844
12993		BK	BOOK	Y	745	0007199082	15959731
12994		BK	BOOK	Y	503	0007199090	8975370011
12995		BK	BOOK	Y	462	000719918X	8975371011
12996		BK	BOOK	Y	745	0007199503	8975372011
12997		BK	BOOK	Y	745	0007199740	8975373011
12998		BK	BOOK	Y	495	0007200714	8975374011
12999		BK	BOOK	Y	745	0007200854	8975375011
13000		BK	BOOK	Y	670	0007200943	8975376011
13001		BK	BOOK	Y	445	0007201001	8975377011
13002		BK	BOOK	Y	670	0007201044	8975378011
13003		BK	BOOK	Y	1045	0007201060	10671
13004		BK	BOOK	Y	445	0007201109	10680
13005		BK	BOOK	Y	745	0007201176	10682
13006		BK	BOOK	Y	745	0007201249	10684
13007		BK	BOOK	Y	495	0007201389	8975379011
13008		BK	BOOK	Y	495	0007201451	8975364011
13009		BK	BOOK	Y	745	0007201486	10687
13010		BK	BOOK	Y	305	0007201680	69848
13011		BK	BOOK	Y	375	0007201710	69849
13012		BK	BOOK	Y	445	0007201796	69827
13013		BK	BOOK	Y	670	0007201958	11764644011
13014		BK	BOOK	Y	495	0007202091	5267723011
13015		BK	BOOK	Y	670	0007202156	7290953011
13016		BK	BOOK	Y	495	0007202334	9214809011
13017		BK	BOOK	Y	30	0007202474	11639
13018		BK	BOOK	Y	495	0007202636	10700
13019		BK	BOOK	Y	495	0007202644	11711
13020		BK	BOOK	Y	495	0007202695	5267710011
13021		BK	BOOK	Y	486	0007202725	11632
13022		BK	BOOK	Y	745	0007203004	11668
13023		BK	BOOK	Y	39	0007203020	11670
13024		BK	BOOK	Y	39	000720311X	11672
13025		BK	BOOK	Y	195	000720325X	11676
13026		BK	BOOK	Y	340	0007203276	11678
13027		BK	BOOK	Y	337	0007203373	11700
13028		BK	BOOK	Y	540	0007203500	11707
13029		BK	BOOK	N	272	0007203624	11702
13030		BK	BOOK	N	486	0007203772	7290951011
13031		BK	BOOK	N	330	0007204078	11704
13032		BK	BOOK	N	486	0007204108	11682
13033		BK	BOOK	Y	62	0007204396	7290952011
13034		BK	BOOK	Y	195	0007204477	497332
13035		BK	BOOK	Y	745	0007205023	11709
13036		BK	BOOK	Y	306	0007205155	11684
13037		BK	BOOK	Y	195	0007205236	11686
13038		BK	BOOK	Y	670	0007205430	11690
13039		BK	BOOK	Y	340	0007205503	11688
13040		BK	BOOK	Y	375	0007205716	11691
13041		BK	BOOK	Y	195	0007205856	11680
13042		BK	BOOK	Y	160	0007205988	11693
13043		BK	BOOK	Y	340	0007205996	11657
13044		BK	BOOK	Y	195	0007206070	11659
13045		BK	BOOK	Y	340	0007206615	5744308011
13046		BK	BOOK	Y	175	0007206976	11663
13047		BK	BOOK	Y	195	000720700X	11661
13048		BK	BOOK	Y	175	0007207077	227627
13049		BK	BOOK	Y	175	0007207093	227665
13050		BK	BOOK	Y	445	000720728X	377568011
13051		BK	BOOK	Y	306	0007207603	11695
13052		BK	BOOK	Y	540	000720762X	11664
13053		BK	BOOK	Y	195	0007207719	11666
13054		BK	BOOK	Y	445	0007207913	5267723011
13055		BK	BOOK	Y	670	0007208081	7290953011
13056		BK	BOOK	Y	340	0007208227	9214809011
13057		BK	BOOK	Y	375	0007208316	11639
13058		BK	BOOK	Y	540	0007208693	10700
13059		BK	BOOK	Y	195	000720874X	11711
13060		BK	BOOK	Y	340	0007209053	7290953011
13061		BK	BOOK	Y	340	0007209142	11655
13062		BK	BOOK	Y	664	0007209657	10503
13063		BK	BOOK	Y	195	0007209665	10507
13064		BK	BOOK	Y	195	000720969X	10511
13065		BK	BOOK	Y	340	0007209967	863254
13066		BK	BOOK	Y	540	0007210132	497332
13067		BK	BOOK	Y	175	0007210299	107135011
13068		BK	BOOK	Y	54	0007210361	8883953011
13069		BK	BOOK	Y	54	0007210604	8883954011
13070		BK	BOOK	Y	54	0007210698	171102
13071		BK	BOOK	Y	49	0007210825	746216
13072		BK	BOOK	Y	64	0007210876	3073871
13073		BK	BOOK	Y	54	0007210892	10514
13074		BK	BOOK	Y	19	0007210906	10516
13075		BK	BOOK	Y	50	0007210914	10520
13076		BK	BOOK	Y	60	0007210949	10521
13077		BK	BOOK	Y	1150	0007211104	10522
13078		BK	BOOK	Y	1150	0007211333	10524
13079		BK	BOOK	Y	1150	0007211368	10525
13080		BK	BOOK	Y	1390	0007211376	10529
13081		BK	BOOK	Y	1035	0007211503	10532
13082		BK	BOOK	Y	1150	0007211805	10534
13083		BK	BOOK	Y	1150	0007212046	107140011
13084		BK	BOOK	Y	1112	0007212089	8883955011
13085		BK	BOOK	Y	156	0007212119	8883956011
13086		BK	BOOK	Y	340	0007212224	107142011
13087		BK	BOOK	Y	375	0007212313	107141011
13088		BK	BOOK	Y	596	0007212372	8883957011
13089		BK	BOOK	Y	195	0007212380	8883958011
13090		BK	BOOK	Y	175	0007212666	107143011
13091		BK	BOOK	Y	340	0007212712	107147011
13092		BK	BOOK	Y	340	0007212739	107145011
13093		BK	BOOK	Y	195	000721278X	8883959011
13094		BK	BOOK	Y	340	0007212798	8883960011
13095		BK	BOOK	Y	745	0007212801	7976023011
13096		BK	BOOK	Y	664	0007212852	8883961011
13097		BK	BOOK	Y	486	0007212860	8883962011
13098		BK	BOOK	Y	337	0007213182	52228011
13099		BK	BOOK	Y	15	0007213336	8883963011
13100		BK	BOOK	Y	24	0007213433	8883964011
13101		BK	BOOK	Y	13	0007213514	10543
13102		BK	BOOK	Y	6	000721376X	173515
13103		BK	BOOK	Y	6	0007213859	226498
13104		BK	BOOK	Y	9	000721393X	226499
13105		BK	BOOK	Y	9	0007214014	107150011
13106		BK	BOOK	Y	11	0007214030	8883965011
13107		BK	BOOK	Y	12	0007214332	8883966011
13108		BK	BOOK	Y	11	0007214456	7921644011
13109		BK	BOOK	Y	11	000721460X	107152011
13110		BK	BOOK	Y	9	0007214626	226502
13111		BK	BOOK	Y	306	0007214634	107148011
13112		BK	BOOK	Y	195	0007214723	226505
13113		BK	BOOK	Y	340	0007214782	13647
13114		BK	BOOK	Y	337	0007214839	52227011
13115		BK	BOOK	Y	306	0007214863	226506
13116		BK	BOOK	Y	375	000721491X	13511
13117		BK	BOOK	Y	195	0007214944	226507
13118		BK	BOOK	Y	306	0007215991	13518
13119		BK	BOOK	Y	375	0007216149	227539
13120		BK	BOOK	Y	306	0007216521	3074641
13121		BK	BOOK	Y	306	0007216599	13654
13122		BK	BOOK	Y	375	0007216718	227541
13123		BK	BOOK	Y	195	0007216734	226716
13124		BK	BOOK	Y	195	0007217110	7921645011
13125		BK	BOOK	Y	540	0007217196	52187011
13126		BK	BOOK	Y	540	0007217811	13735
13127		BK	BOOK	Y	405	0007217838	226545
13128		BK	BOOK	Y	54	0007217978	16244651
13129		BK	BOOK	Y	69	0007218664	52192011
13130		BK	BOOK	N	24	0007219040	226548
13131		BK	BOOK	Y	195	0007219083	226549
13132		BK	BOOK	Y	340	0007219121	52204011
13133		BK	BOOK	Y	540	0007219385	13671
13134		BK	BOOK	Y	195	000721961X	7921646011
13135		BK	BOOK	Y	670	0007219873	13665
13136		BK	BOOK	Y	340	0007219946	13684
13137		BK	BOOK	Y	375	000722060X	226523
13138		BK	BOOK	Y	540	0007220677	226528
13139		BK	BOOK	Y	195	0007220871	226529
13140		BK	BOOK	Y	195	000722088X	226530
13141		BK	BOOK	Y	195	0007220928	227543
13142		BK	BOOK	Y	195	0007220952	4075
13143		BK	BOOK	Y	375	000722138X	10806598011
13144		BK	BOOK	Y	23	0007221665	3939
13145		BK	BOOK	Y	23	0007221959	13680
13146		BK	BOOK	N	14	0007222017	13682
13147		BK	BOOK	Y	14	0007222130	13684
13148		BK	BOOK	Y	14	0007223099	8082404011
13149		BK	BOOK	N	14	0007223129	5343
13150		BK	BOOK	Y	14	0007223447	3045781
13151		BK	BOOK	N	14	0007223633	5363
13152		BK	BOOK	N	14	0007223668	5365
13153		BK	BOOK	Y	14	0007223706	8082405011
13154		BK	BOOK	N	14	0007223722	5371
13155		BK	BOOK	N	14	0007223749	5378
13156		BK	BOOK	N	14	0007223773	5383
13157		BK	BOOK	N	14	0007223870	8298085011
13158		BK	BOOK	Y	14	0007224087	8298086011
13159		BK	BOOK	N	14	0007224125	5391
13160		BK	BOOK	N	14	0007224273	52168011
13161		BK	BOOK	Y	14	0007224281	227544
13162		BK	BOOK	N	14	0007224338	13698
13163		BK	BOOK	Y	14	0007224451	107179011
13164		BK	BOOK	N	14	0007224974	7921648011
13165		BK	BOOK	N	14	0007225032	7921649011
13166		BK	BOOK	Y	27	0007225040	227545
13167		BK	BOOK	Y	25	0007225113	226994
13168		BK	BOOK	N	25	0007225172	8883967011
13169		BK	BOOK	Y	1390	0007225237	8883968011
13170		BK	BOOK	Y	306	0007225296	13707
13171		BK	BOOK	Y	195	0007225520	13718
13172		BK	BOOK	Y	495	0007225644	13723
13173		BK	BOOK	Y	640	0007225652	13725
13174		BK	BOOK	Y	495	0007225709	107183011
13175		BK	BOOK	Y	795	0007225717	13727
13176		BK	BOOK	Y	940	0007225768	227548
13177		BK	BOOK	Y	745	0007225784	13709
13178		BK	BOOK	Y	340	0007225806	13711
13179		BK	BOOK	Y	375	0007226004	3747
13180		BK	BOOK	Y	840	0007226020	13731
13181		BK	BOOK	Y	540	000722608X	52215011
13182		BK	BOOK	Y	195	0007226454	7921650011
13183		BK	BOOK	Y	670	0007226497	107166011
13184		BK	BOOK	Y	340	0007226519	52219011
13185		BK	BOOK	Y	375	0007227418	52220011
13186		BK	BOOK	Y	540	0007228023	107164011
13187		BK	BOOK	Y	195	0007228104	7921651011
13188		BK	BOOK	Y	7	0007228198	194816011
13189		BK	BOOK	Y	35	0007228325	713560011
13190		BK	BOOK	Y	0	000722849X	194817011
13191		BK	BOOK	Y	13	0007228538	13774
13192		BK	BOOK	Y	795	0007228554	227542
13193		BK	BOOK	Y	14	0007228627	13796
13194		BK	BOOK	Y	14	0007228880	16244621
13195		BK	BOOK	Y	500	0007228953	227550
13196		BK	BOOK	Y	645	000722902X	10806600011
13197		BK	BOOK	Y	750	0007229038	52166011
13198		BK	BOOK	Y	580	0007229321	13755
13199		BK	BOOK	Y	675	0007229348	13760
13200		BK	BOOK	Y	823	0007229356	7921652011
13201		BK	BOOK	Y	0	0007229453	13762
13202		BK	BOOK	Y	500	0007229496	194818011
13203		BK	BOOK	Y	595	0007229542	7921653011
13204		BK	BOOK	Y	823	0007229682	227551
13205		BK	BOOK	Y	2245	0007229690	52167011
13206		BK	BOOK	Y	1125	0007229828	13769
13207		BK	BOOK	Y	1350	0007230028	13773
13208		BK	BOOK	Y	1665	0007230087	8082407011
13209		BK	BOOK	Y	1250	0007230206	13799
13210		BK	BOOK	Y	1350	0007230397	13687
13211		BK	BOOK	Y	2750	0007230583	7921647011
13212		BK	BOOK	Y	580	0007230591	8082406011
13213		BK	BOOK	Y	450	0007231318	107157011
13214		BK	BOOK	Y	18	0007231482	226704
13215		BK	BOOK	Y	1350	0007231601	52184011
13216		BK	BOOK	Y	2475	0007231695	13785
13217		BK	BOOK	Y	823	0007231784	713557011
13218		BK	BOOK	Y	1500	0007231814	226705
13219		BK	BOOK	Y	1145	0007231989	16926974011
13220		BK	BOOK	Y	1500	0007232063	16926975011
13221		BK	BOOK	Y	585	0007232071	16926976011
13222		BK	BOOK	Y	1498	0007232101	13771
13223		BK	BOOK	Y	1337	0007232144	226709
13224		BK	BOOK	Y	1165	0007232292	52176011
13225		BK	BOOK	Y	1782	0007232349	52183011
13226		BK	BOOK	Y	1415	000723242X	13778
13227		BK	BOOK	Y	1412	0007232535	13781
13228		BK	BOOK	Y	1549	0007232616	3074641
13229		BK	BOOK	Y	1228	0007232853	13785
13230		BK	BOOK	Y	195	0007232861	13788
13231		BK	BOOK	Y	306	0007232896	13790
13232		BK	BOOK	Y	1275	0007232918	13792
13233		BK	BOOK	Y	1498	0007233094	13687
13234		BK	BOOK	Y	1000	0007233108	7921647011
13235		BK	BOOK	Y	1165	0007233159	8082406011
13236		BK	BOOK	Y	948	0007233205	52213011
13237		BK	BOOK	Y	1498	0007233221	16244091
13238		BK	BOOK	Y	745	0007233264	226719
13239		BK	BOOK	Y	306	000723340X	13803
13240		BK	BOOK	Y	540	0007233450	1061
13241		BK	BOOK	Y	340	0007233485	7743007011
13242		BK	BOOK	Y	195	0007233884	226516
13243		BK	BOOK	Y	576	0007234031	4539345011
13244		BK	BOOK	Y	495	000723404X	1058
13245		BK	BOOK	Y	745	0007234708	1063
13246		BK	BOOK	Y	340	0007235364	7976021011
13247		BK	BOOK	Y	486	0007235607	13843
13248		BK	BOOK	Y	1050	0007235631	52156011
13249		BK	BOOK	Y	1300	0007235801	7921654011
13250		BK	BOOK	Y	445	0007236069	13809
13251		BK	BOOK	Y	10	0007236360	107172011
13252		BK	BOOK	Y	9	0007236379	13813
13253		BK	BOOK	Y	14	0007236441	13816
13254		BK	BOOK	Y	33	0007236832	7976022011
13255		BK	BOOK	Y	445	0007237138	3747
13256		BK	BOOK	Y	32	0007237448	13801
13257		BK	BOOK	Y	441	0007237596	13818
13258		BK	BOOK	Y	540	0007237677	13684
13259		BK	BOOK	Y	20	0007240015	107177011
13260		BK	BOOK	Y	29	0007240198	7921655011
13261		BK	BOOK	Y	745	0007240279	13820
13262		BK	BOOK	Y	375	0007240473	13822
13263		BK	BOOK	Y	540	000724052X	11934
13264		BK	BOOK	Y	340	0007240775	10503
13265		BK	BOOK	Y	340	0007240953	10507
13266		BK	BOOK	Y	306	0007241070	10511
13267		BK	BOOK	Y	396	0007241100	863254
13268		BK	BOOK	Y	340	0007241127	497332
13269		BK	BOOK	Y	495	0007241526	107135011
13270		BK	BOOK	Y	495	0007241542	8883953011
13271		BK	BOOK	Y	175	0007241607	8883954011
13272		BK	BOOK	Y	0	000724164X	171102
13273		BK	BOOK	Y	10	0007241658	746216
13274		BK	BOOK	Y	195	0007241887	3073871
13275		BK	BOOK	Y	445	000724214X	10514
13276		BK	BOOK	Y	576	0007242182	10516
13277		BK	BOOK	Y	495	0007242212	10520
13278		BK	BOOK	Y	745	0007242344	10521
13279		BK	BOOK	Y	340	0007242476	10522
13280		BK	BOOK	Y	1500	0007242638	10524
13281		BK	BOOK	Y	375	0007243251	10525
13282		BK	BOOK	Y	840	0007243324	10529
13283		BK	BOOK	Y	540	0007243448	10532
13284		BK	BOOK	Y	195	0007243502	10534
13285		BK	BOOK	Y	670	0007243545	107140011
13286		BK	BOOK	Y	340	0007243561	8883955011
13287		BK	BOOK	Y	486	0007243634	8883956011
13288		BK	BOOK	Y	195	0007243677	107142011
13289		BK	BOOK	Y	340	0007244002	107141011
13290		BK	BOOK	Y	337	0007244215	8883957011
13291		BK	BOOK	Y	195	0007244339	8883958011
13292		BK	BOOK	Y	340	0007244355	107143011
13293		BK	BOOK	Y	540	0007244363	107147011
13294		BK	BOOK	N	1850	0007244576	107145011
13295		BK	BOOK	Y	1150	0007244665	8883959011
13296		BK	BOOK	Y	1390	0007245629	8883960011
13297		BK	BOOK	N	10	0007245653	7976023011
13298		BK	BOOK	Y	29	0007245742	8883961011
13299		BK	BOOK	Y	14	0007245750	8883962011
13300		BK	BOOK	Y	306	0007245815	52228011
13301		BK	BOOK	Y	337	0007245823	8883963011
13302		BK	BOOK	Y	195	0007245955	8883964011
13303		BK	BOOK	Y	306	0007246250	10543
13304		BK	BOOK	Y	195	0007246498	11935
13305		BK	BOOK	Y	745	0007246668	107156011
13306		BK	BOOK	Y	340	0007246684	11937
13307		BK	BOOK	Y	375	0007246722	11939
13308		BK	BOOK	Y	195	0007246765	107154011
13309		BK	BOOK	Y	340	0007246838	11941
13310		BK	BOOK	Y	495	0007246927	11943
13311		BK	BOOK	Y	540	0007246978	745504
13312		BK	BOOK	Y	0	0007247036	11945
13313		BK	BOOK	N	14	0007247052	11947
13314		BK	BOOK	Y	14	0007247109	300361
13315		BK	BOOK	Y	14	0007247133	3073871
13316		BK	BOOK	Y	19	0007247362	11941
13317		BK	BOOK	Y	29	0007247397	10522
13318		BK	BOOK	N	19	0007247400	7921656011
13319		BK	BOOK	Y	39	0007247451	3035701
13320		BK	BOOK	N	14	0007247508	3045851
13321		BK	BOOK	Y	14	0007247613	6905737011
13322		BK	BOOK	N	69	0007247664	11948
13323		BK	BOOK	Y	0	0007247729	9039270011
13324		BK	BOOK	Y	195	0007247818	7921656011
13325		BK	BOOK	Y	340	0007247826	7921657011
13326		BK	BOOK	Y	498	0007247834	11957
13327		BK	BOOK	Y	11	0007247850	11959
13328		BK	BOOK	Y	10	0007247923	11960
13329		BK	BOOK	Y	10	000724794X	3035701
13330		BK	BOOK	Y	6	0007247958	15959661
13331		BK	BOOK	Y	6	0007248008	11964
13332		BK	BOOK	Y	6	0007248075	11966
13333		BK	BOOK	Y	6	0007248121	13922617011
13334		BK	BOOK	N	32	0007248156	301889
13335		BK	BOOK	Y	34	0007248199	2439
13336		BK	BOOK	Y	20	0007248490	2440
13337		BK	BOOK	Y	20	0007248938	2441
13338		BK	BOOK	Y	20	0007248946	2442
13339		BK	BOOK	Y	18	0007248989	160223011
13340		BK	BOOK	Y	20	0007249055	4984
13341		BK	BOOK	Y	20	0007249209	10719
13342		BK	BOOK	Y	20	000724939X	2165
13343		BK	BOOK	Y	18	0007249578	2166
13344		BK	BOOK	Y	20	0007249594	2167
13345		BK	BOOK	Y	20	0007250320	10147
13346		BK	BOOK	Y	20	0007250355	10148
13347		BK	BOOK	Y	18	000725041X	10150
13348		BK	BOOK	Y	20	0007250517	10165
13349		BK	BOOK	Y	18	0007250886	10169
13350		BK	BOOK	Y	20	0007250894	10173
13351		BK	BOOK	Y	9	0007251157	14044691
13352		BK	BOOK	Y	175	0007251203	8373232011
13353		BK	BOOK	Y	375	0007251858	13922580011
13354		BK	BOOK	Y	195	0007251947	8373233011
13355		BK	BOOK	Y	0	0007251971	10737
13356		BK	BOOK	Y	2750	000725198X	10175
13357		BK	BOOK	Y	34	0007252056	301806
13358		BK	BOOK	Y	34	0007252757	10732
13359		BK	BOOK	Y	26	0007252838	10256
13360		BK	BOOK	Y	24	0007253052	301806
13361		BK	BOOK	Y	372	0007253060	10703
13362		BK	BOOK	Y	175	0007253567	10705
13363		BK	BOOK	Y	195	000725394X	10712
13364		BK	BOOK	Y	340	0007253990	10714
13365		BK	BOOK	Y	340	0007254008	16244291
13366		BK	BOOK	Y	195	0007254199	9147392011
13367		BK	BOOK	Y	340	0007254474	13922615011
13368		BK	BOOK	Y	337	000725458X	9147393011
13369		BK	BOOK	Y	486	0007254601	10744
13370		BK	BOOK	Y	195	000725461X	10746
13371		BK	BOOK	Y	195	0007254970	11381
13372		BK	BOOK	Y	306	0007255241	17217
13373		BK	BOOK	Y	540	0007255349	10
13374		BK	BOOK	Y	375	0007255357	4716
13375		BK	BOOK	Y	195	0007255365	4718
